-50	2.261426 
-40	2.261585 
-30	2.265828 
-20	2.262622 
-10	2.260308 
0	2.262963 
10	2.331551 
20	2.381464 
30	2.428477 
40	2.474612 
50	2.519478 
60	2.545426 
70	2.573400 
80	2.601747 
90	2.633202 
100	2.651276 
110	2.687474 
120	2.703675 
130	2.722305 
140	2.734363 
150	2.749409 
160	2.759878 
170	2.793151 
180	2.795751 
190	2.813495 
200	2.818432 
210	2.825945 
220	2.814439 
230	2.838209 
240	2.849023 
250	2.878568 
260	2.847124 
270	2.876763 
280	2.890028 
290	2.872270 
300	2.880484 
310	2.895147 
320	2.897663 
330	2.888803 
340	2.901569 
350	2.892719 
360	2.892042 
370	2.903442 
380	2.939656 
390	2.903801 
400	2.900441 
410	2.925031 
420	2.933852 
430	2.921160 
440	2.924471 
450	2.930656 
460	2.919072 
470	2.926203 
480	2.930393 
490	2.937285 
500	2.933504 
510	2.943546 
520	2.934167 
530	2.933863 
540	2.945725 
550	2.937952 
560	2.955438 
570	2.935079 
580	2.937881 
590	2.946451 
600	2.943874 
