-50	2.254692 
-40	2.263359 
-30	2.247892 
-20	2.258332 
-10	2.268767 
0	2.256209 
10	2.279073 
20	2.261698 
30	2.287511 
40	2.296263 
50	2.290623 
60	2.282342 
70	2.294968 
80	2.303833 
90	2.315310 
100	2.320286 
110	2.315400 
120	2.315659 
130	2.336524 
140	2.339032 
150	2.333348 
160	2.334899 
170	2.354326 
180	2.343935 
190	2.342757 
200	2.361986 
210	2.370666 
220	2.362220 
230	2.374170 
240	2.386987 
250	2.366560 
260	2.379322 
270	2.386907 
280	2.389069 
290	2.390042 
300	2.392300 
310	2.414723 
320	2.403888 
330	2.417843 
340	2.398759 
350	2.418797 
360	2.414784 
370	2.431831 
380	2.406568 
390	2.419811 
400	2.433382 
410	2.423216 
420	2.435691 
430	2.426206 
440	2.440201 
450	2.426390 
460	2.443580 
470	2.446154 
480	2.445286 
490	2.446012 
500	2.468079 
510	2.452892 
520	2.455384 
530	2.444388 
540	2.444943 
550	2.458182 
560	2.457111 
570	2.466179 
580	2.456708 
590	2.475651 
600	2.474026 
