-50	2.263797 
-40	2.282528 
-30	2.258204 
-20	2.267490 
-10	2.248789 
0	2.299000 
10	2.322619 
20	2.313123 
30	2.321949 
40	2.335373 
50	2.342649 
60	2.355492 
70	2.351682 
80	2.349264 
90	2.362689 
100	2.378027 
110	2.364873 
120	2.383963 
130	2.386277 
140	2.389391 
150	2.397993 
160	2.406493 
170	2.422319 
180	2.401681 
190	2.419474 
200	2.426338 
210	2.435210 
220	2.440294 
230	2.440620 
240	2.437725 
250	2.427250 
260	2.439927 
270	2.451856 
280	2.450124 
290	2.470161 
300	2.468894 
310	2.473071 
320	2.476738 
330	2.485196 
340	2.475172 
350	2.479741 
360	2.488222 
370	2.500458 
380	2.498829 
390	2.504672 
400	2.500889 
410	2.513156 
420	2.513445 
430	2.522556 
440	2.507754 
450	2.524128 
460	2.505377 
470	2.516742 
480	2.521560 
490	2.519016 
500	2.536405 
510	2.522011 
520	2.532832 
530	2.529129 
540	2.543278 
550	2.541174 
560	2.544114 
570	2.537216 
580	2.558412 
590	2.553859 
600	2.532244 
