-50	2.280452 
-40	2.285607 
-30	2.290301 
-20	2.266786 
-10	2.289352 
0	2.282445 
10	2.555471 
20	2.677503 
30	2.789886 
40	2.865906 
50	2.904040 
60	2.959080 
70	2.974201 
80	2.990533 
90	3.008762 
100	3.036751 
110	3.033107 
120	3.040580 
130	3.038168 
140	3.062742 
150	3.043696 
160	3.069105 
170	3.064653 
180	3.066803 
190	3.053999 
200	3.056280 
210	3.064075 
220	3.068138 
230	3.065149 
240	3.074504 
250	3.060615 
260	3.074501 
270	3.057752 
280	3.083270 
290	3.065059 
300	3.062151 
310	3.073530 
320	3.072652 
330	3.075696 
340	3.070717 
350	3.056644 
360	3.058076 
370	3.073175 
380	3.075235 
390	3.065956 
400	3.089076 
410	3.054955 
420	3.057275 
430	3.062839 
440	3.073344 
450	3.086008 
460	3.080881 
470	3.095568 
480	3.078612 
490	3.065028 
500	3.080932 
510	3.072037 
520	3.086108 
530	3.072483 
540	3.064821 
550	3.068346 
560	3.082657 
570	3.061898 
580	3.076966 
590	3.076996 
600	3.069345 
