-50	2.240691 
-40	2.257983 
-30	2.285276 
-20	2.259478 
-10	2.253244 
0	2.260002 
10	2.400775 
20	2.491543 
30	2.559648 
40	2.629217 
50	2.701212 
60	2.734097 
70	2.780047 
80	2.804215 
90	2.853245 
100	2.856351 
110	2.874439 
120	2.905682 
130	2.932747 
140	2.917981 
150	2.963810 
160	2.958684 
170	2.948781 
180	2.965735 
190	2.972866 
200	2.951242 
210	2.988090 
220	2.985411 
230	2.989737 
240	2.994329 
250	3.000425 
260	2.999274 
270	3.007225 
280	3.009677 
290	3.016000 
300	3.009952 
310	3.004136 
320	2.998788 
330	3.007292 
340	3.021025 
350	2.993454 
360	3.000133 
370	3.019946 
380	3.023521 
390	3.012842 
400	3.005613 
410	3.013688 
420	3.010858 
430	3.025585 
440	3.027504 
450	3.015890 
460	3.017768 
470	3.005194 
480	3.026763 
490	3.021636 
500	3.002558 
510	3.015294 
520	2.998556 
530	3.016616 
540	3.008831 
550	3.016767 
560	3.020576 
570	2.994155 
580	3.025469 
590	3.001811 
600	3.018689 
