-50	2.254196 
-40	2.254381 
-30	2.256138 
-20	2.235135 
-10	2.249070 
0	2.234280 
10	2.678455 
20	2.862904 
30	2.996235 
40	3.104956 
50	3.181743 
60	3.274825 
70	3.326166 
80	3.385627 
90	3.418866 
100	3.463703 
110	3.501596 
120	3.511171 
130	3.546808 
140	3.571309 
150	3.597056 
160	3.603782 
170	3.611941 
180	3.628539 
190	3.639903 
200	3.643779 
210	3.648073 
220	3.660020 
230	3.665059 
240	3.669690 
250	3.674146 
260	3.672743 
270	3.675302 
280	3.682401 
290	3.693386 
300	3.683289 
310	3.692167 
320	3.679729 
330	3.702532 
340	3.700771 
350	3.698088 
360	3.681589 
370	3.692198 
380	3.689955 
390	3.689446 
400	3.706936 
410	3.702587 
420	3.691029 
430	3.685888 
440	3.696079 
450	3.697178 
460	3.678799 
470	3.681302 
480	3.687533 
490	3.694660 
500	3.706893 
510	3.698458 
520	3.685527 
530	3.694090 
540	3.696962 
550	3.690088 
560	3.697268 
570	3.702131 
580	3.677624 
590	3.702352 
600	3.682197 
