-50	2.266852 
-40	2.281326 
-30	2.291359 
-20	2.286533 
-10	2.267695 
0	2.275765 
10	2.267802 
20	2.262127 
30	2.276701 
40	2.311022 
50	2.273495 
60	2.285355 
70	2.282373 
80	2.292981 
90	2.307861 
100	2.301787 
110	2.308771 
120	2.292451 
130	2.293749 
140	2.301660 
150	2.312884 
160	2.303708 
170	2.294519 
180	2.309059 
190	2.306882 
200	2.312622 
210	2.294208 
220	2.307836 
230	2.306154 
240	2.340517 
250	2.307746 
260	2.313453 
270	2.330159 
280	2.320435 
290	2.337972 
300	2.303409 
310	2.299021 
320	2.299255 
330	2.317577 
340	2.316929 
350	2.334218 
360	2.323783 
370	2.328886 
380	2.321855 
390	2.341117 
400	2.321780 
410	2.314087 
420	2.322218 
430	2.316105 
440	2.327764 
450	2.337971 
460	2.339479 
470	2.322563 
480	2.338313 
490	2.327956 
500	2.325873 
510	2.343839 
520	2.316201 
530	2.319902 
540	2.342157 
550	2.341956 
560	2.323296 
570	2.326788 
580	2.324702 
590	2.345175 
600	2.340761 
