-50	2.264522 
-40	2.274791 
-30	2.269744 
-20	2.267671 
-10	2.266160 
0	2.256746 
10	2.913418 
20	3.115112 
30	3.277058 
40	3.372912 
50	3.461733 
60	3.504975 
70	3.534054 
80	3.603255 
90	3.609192 
100	3.609696 
110	3.645992 
120	3.654373 
130	3.668251 
140	3.660825 
150	3.674552 
160	3.686817 
170	3.665421 
180	3.687638 
190	3.683469 
200	3.685800 
210	3.683716 
220	3.676716 
230	3.678115 
240	3.686095 
250	3.688679 
260	3.681144 
270	3.658646 
280	3.691091 
290	3.670162 
300	3.680300 
310	3.689712 
320	3.690976 
330	3.688420 
340	3.671667 
350	3.676911 
360	3.682237 
370	3.675601 
380	3.689174 
390	3.687607 
400	3.685593 
410	3.676842 
420	3.662810 
430	3.676090 
440	3.665207 
450	3.693322 
460	3.682185 
470	3.686608 
480	3.689989 
490	3.700969 
500	3.663241 
510	3.694697 
520	3.690659 
530	3.708099 
540	3.688688 
550	3.680124 
560	3.669988 
570	3.670554 
580	3.672464 
590	3.678480 
600	3.689080 
