-50	2.301216 
-40	2.299532 
-30	2.324741 
-20	2.315802 
-10	2.301531 
0	2.307257 
10	2.304598 
20	2.324000 
30	2.320771 
40	2.311264 
50	2.322107 
60	2.326799 
70	2.337087 
80	2.315913 
90	2.320980 
100	2.327301 
110	2.336351 
120	2.320746 
130	2.311244 
140	2.337720 
150	2.348194 
160	2.333661 
170	2.336328 
180	2.342485 
190	2.345723 
200	2.334548 
210	2.340876 
220	2.358779 
230	2.362271 
240	2.342223 
250	2.335681 
260	2.338500 
270	2.359671 
280	2.367275 
290	2.353153 
300	2.344383 
310	2.369255 
320	2.360961 
330	2.343690 
340	2.356049 
350	2.372870 
360	2.350916 
370	2.366163 
380	2.371027 
390	2.348975 
400	2.371011 
410	2.374808 
420	2.362083 
430	2.352077 
440	2.364179 
450	2.361843 
460	2.374844 
470	2.366614 
480	2.376153 
490	2.359408 
500	2.363384 
510	2.360492 
520	2.373478 
530	2.363375 
540	2.365972 
550	2.366364 
560	2.364719 
570	2.374655 
580	2.369406 
590	2.357544 
600	2.376049 
