-50	2.250045 
-40	2.255531 
-30	2.255577 
-20	2.250354 
-10	2.244744 
0	2.251765 
10	2.261464 
20	2.278336 
30	2.269853 
40	2.287810 
50	2.293221 
60	2.310738 
70	2.310452 
80	2.320341 
90	2.308097 
100	2.302735 
110	2.317372 
120	2.323562 
130	2.333277 
140	2.318675 
150	2.332235 
160	2.323961 
170	2.336884 
180	2.343715 
190	2.339069 
200	2.342155 
210	2.335257 
220	2.359802 
230	2.363848 
240	2.349031 
250	2.363514 
260	2.348942 
270	2.363361 
280	2.364746 
290	2.370084 
300	2.359971 
310	2.356907 
320	2.360884 
330	2.366776 
340	2.367676 
350	2.376590 
360	2.372484 
370	2.370024 
380	2.381268 
390	2.393310 
400	2.396526 
410	2.389446 
420	2.381592 
430	2.381071 
440	2.368376 
450	2.399522 
460	2.403507 
470	2.385404 
480	2.387976 
490	2.387587 
500	2.410473 
510	2.402077 
520	2.406702 
530	2.418435 
540	2.405594 
550	2.417323 
560	2.423074 
570	2.424866 
580	2.407047 
590	2.413127 
600	2.415773 
