-50	2.257770 
-40	2.260036 
-30	2.252682 
-20	2.269521 
-10	2.260306 
0	2.265976 
10	2.474553 
20	2.615830 
30	2.700753 
40	2.766716 
50	2.822846 
60	2.863532 
70	2.905771 
80	2.962324 
90	2.993432 
100	3.053902 
110	3.061034 
120	3.105787 
130	3.131998 
140	3.154428 
150	3.195458 
160	3.210653 
170	3.240447 
180	3.281031 
190	3.281602 
200	3.292821 
210	3.305799 
220	3.343235 
230	3.348156 
240	3.364192 
250	3.372493 
260	3.400173 
270	3.403699 
280	3.413183 
290	3.441733 
300	3.444782 
310	3.454321 
320	3.473013 
330	3.469200 
340	3.493234 
350	3.489497 
360	3.487653 
370	3.502254 
380	3.519943 
390	3.518340 
400	3.525416 
410	3.539974 
420	3.535612 
430	3.554110 
440	3.531264 
450	3.562509 
460	3.547498 
470	3.563128 
480	3.557693 
490	3.561993 
500	3.560669 
510	3.570525 
520	3.579066 
530	3.568982 
540	3.577165 
550	3.579020 
560	3.594702 
570	3.582943 
580	3.579579 
590	3.598049 
600	3.609408 
