-50	2.235348 
-40	2.252566 
-30	2.244329 
-20	2.257021 
-10	2.244078 
0	2.256159 
10	2.245337 
20	2.260966 
30	2.266677 
40	2.264364 
50	2.278073 
60	2.282830 
70	2.283136 
80	2.281362 
90	2.297609 
100	2.297515 
110	2.281488 
120	2.298382 
130	2.307189 
140	2.295119 
150	2.317851 
160	2.322679 
170	2.324525 
180	2.324911 
190	2.325707 
200	2.317439 
210	2.324146 
220	2.327160 
230	2.340200 
240	2.355932 
250	2.347219 
260	2.333305 
270	2.340791 
280	2.347256 
290	2.346247 
300	2.343765 
310	2.370706 
320	2.357290 
330	2.358155 
340	2.344447 
350	2.354107 
360	2.362673 
370	2.367171 
380	2.368141 
390	2.358385 
400	2.366571 
410	2.361001 
420	2.370534 
430	2.376448 
440	2.386798 
450	2.377363 
460	2.391722 
470	2.370300 
480	2.383250 
490	2.389313 
500	2.374794 
510	2.395944 
520	2.390535 
530	2.381017 
540	2.406458 
550	2.384653 
560	2.408096 
570	2.399228 
580	2.400050 
590	2.399099 
600	2.411082 
