-50	2.251508 
-40	2.258530 
-30	2.260210 
-20	2.254875 
-10	2.251285 
0	2.255936 
10	3.109259 
20	3.312836 
30	3.453251 
40	3.526945 
50	3.583569 
60	3.586722 
70	3.613437 
80	3.614595 
90	3.610551 
100	3.616086 
110	3.621776 
120	3.633847 
130	3.622673 
140	3.629057 
150	3.609674 
160	3.611217 
170	3.627063 
180	3.642686 
190	3.634848 
200	3.632751 
210	3.637378 
220	3.614993 
230	3.621328 
240	3.624700 
250	3.613064 
260	3.627458 
270	3.626036 
280	3.635741 
290	3.623476 
300	3.616335 
310	3.619334 
320	3.626830 
330	3.609960 
340	3.626476 
350	3.627771 
360	3.624886 
370	3.605687 
380	3.621423 
390	3.617293 
400	3.629695 
410	3.636970 
420	3.622791 
430	3.616332 
440	3.646346 
450	3.623016 
460	3.630020 
470	3.631494 
480	3.633244 
490	3.618936 
500	3.648386 
510	3.612182 
520	3.623418 
530	3.615406 
540	3.626481 
550	3.605440 
560	3.597369 
570	3.622184 
580	3.605235 
590	3.611275 
600	3.614720 
