-50	2.263365 
-40	2.247345 
-30	2.246586 
-20	2.248638 
-10	2.253100 
0	2.252805 
10	2.263272 
20	2.259782 
30	2.271727 
40	2.269185 
50	2.289225 
60	2.280115 
70	2.300199 
80	2.300688 
90	2.303066 
100	2.309419 
110	2.305694 
120	2.315247 
130	2.316394 
140	2.324393 
150	2.324009 
160	2.331330 
170	2.329846 
180	2.334035 
190	2.326247 
200	2.328479 
210	2.339026 
220	2.348313 
230	2.327471 
240	2.349494 
250	2.336044 
260	2.343528 
270	2.347536 
280	2.352592 
290	2.353137 
300	2.365045 
310	2.348019 
320	2.360585 
330	2.361778 
340	2.361950 
350	2.357658 
360	2.364217 
370	2.362991 
380	2.370499 
390	2.360446 
400	2.373109 
410	2.380176 
420	2.371115 
430	2.380076 
440	2.383078 
450	2.372744 
460	2.370199 
470	2.381624 
480	2.379209 
490	2.377296 
500	2.372764 
510	2.376950 
520	2.374042 
530	2.379354 
540	2.385252 
550	2.378206 
560	2.386143 
570	2.396417 
580	2.378560 
590	2.380118 
600	2.373029 
