-50	2.303750 
-40	2.296546 
-30	2.306222 
-20	2.284349 
-10	2.290611 
0	2.295494 
10	2.295904 
20	2.307955 
30	2.317245 
40	2.327753 
50	2.330913 
60	2.322535 
70	2.346901 
80	2.350055 
90	2.355744 
100	2.355231 
110	2.357154 
120	2.373130 
130	2.369735 
140	2.364528 
150	2.384694 
160	2.390811 
170	2.378269 
180	2.373482 
190	2.394344 
200	2.380251 
210	2.400480 
220	2.396151 
230	2.391660 
240	2.394899 
250	2.401001 
260	2.400274 
270	2.394830 
280	2.403052 
290	2.407505 
300	2.415592 
310	2.416088 
320	2.403122 
330	2.411140 
340	2.412834 
350	2.410273 
360	2.414120 
370	2.421457 
380	2.412179 
390	2.421821 
400	2.427147 
410	2.424018 
420	2.407247 
430	2.429117 
440	2.417633 
450	2.424559 
460	2.431937 
470	2.424485 
480	2.427451 
490	2.427206 
500	2.422651 
510	2.435802 
520	2.423431 
530	2.426512 
540	2.426248 
550	2.425630 
560	2.429196 
570	2.427140 
580	2.431982 
590	2.436270 
600	2.444117 
