-50	2.315625 
-40	2.307556 
-30	2.336224 
-20	2.321348 
-10	2.320570 
0	2.318329 
10	2.563435 
20	2.613171 
30	2.598700 
40	2.615310 
50	2.605867 
60	2.604265 
70	2.614171 
80	2.598412 
90	2.610976 
100	2.611997 
110	2.615387 
120	2.617250 
130	2.610135 
140	2.607622 
150	2.613819 
160	2.621932 
170	2.606276 
180	2.608212 
190	2.605758 
200	2.618241 
210	2.615650 
220	2.613798 
230	2.617479 
240	2.602818 
250	2.610287 
260	2.612509 
270	2.613237 
280	2.615579 
290	2.619019 
300	2.621923 
310	2.615882 
320	2.623720 
330	2.617243 
340	2.622600 
350	2.606664 
360	2.612841 
370	2.622183 
380	2.618990 
390	2.600828 
400	2.621623 
410	2.613960 
420	2.617168 
430	2.615144 
440	2.602973 
450	2.626781 
460	2.609128 
470	2.605878 
480	2.606818 
490	2.614321 
500	2.604463 
510	2.613597 
520	2.610990 
530	2.614062 
540	2.613026 
550	2.604306 
560	2.609699 
570	2.613771 
580	2.610224 
590	2.613060 
600	2.623278 
