-50	2.256190 
-40	2.256060 
-30	2.260393 
-20	2.253790 
-10	2.249120 
0	2.262310 
10	2.427094 
20	2.489094 
30	2.514086 
40	2.545380 
50	2.541469 
60	2.543366 
70	2.559156 
80	2.558761 
90	2.546983 
100	2.549997 
110	2.557810 
120	2.558688 
130	2.554147 
140	2.558658 
150	2.558712 
160	2.552366 
170	2.558016 
180	2.555622 
190	2.557633 
200	2.550448 
210	2.557151 
220	2.550941 
230	2.560916 
240	2.554937 
250	2.554556 
260	2.554056 
270	2.550833 
280	2.556758 
290	2.558800 
300	2.562039 
310	2.563406 
320	2.564350 
330	2.556872 
340	2.559911 
350	2.555321 
360	2.555394 
370	2.561722 
380	2.553019 
390	2.554775 
400	2.567390 
410	2.558605 
420	2.563417 
430	2.564844 
440	2.555165 
450	2.548095 
460	2.546493 
470	2.560536 
480	2.550954 
490	2.554201 
500	2.556760 
510	2.544419 
520	2.558222 
530	2.547213 
540	2.552804 
550	2.546976 
560	2.551278 
570	2.562213 
580	2.554250 
590	2.555155 
600	2.545745 
