-50	2.265908 
-40	2.272453 
-30	2.258534 
-20	2.256912 
-10	2.271927 
0	2.260658 
10	2.269614 
20	2.285492 
30	2.281457 
40	2.282109 
50	2.292982 
60	2.305318 
70	2.305646 
80	2.312016 
90	2.307061 
100	2.312103 
110	2.330078 
120	2.330869 
130	2.328079 
140	2.324895 
150	2.321359 
160	2.329980 
170	2.342921 
180	2.351285 
190	2.339853 
200	2.348841 
210	2.351305 
220	2.339155 
230	2.352436 
240	2.353188 
250	2.356594 
260	2.345242 
270	2.368628 
280	2.359608 
290	2.364873 
300	2.364452 
310	2.371840 
320	2.359234 
330	2.368354 
340	2.362752 
350	2.370139 
360	2.362725 
370	2.374248 
380	2.384645 
390	2.378961 
400	2.376755 
410	2.370502 
420	2.374576 
430	2.373850 
440	2.377895 
450	2.388853 
460	2.370329 
470	2.366462 
480	2.382450 
490	2.385049 
500	2.383156 
510	2.385080 
520	2.381871 
530	2.377466 
540	2.374111 
550	2.393935 
560	2.390971 
570	2.391652 
580	2.385309 
590	2.380369 
600	2.380856 
