-50	2.244978 
-40	2.246557 
-30	2.235653 
-20	2.253297 
-10	2.240885 
0	2.245412 
10	2.506883 
20	2.522366 
30	2.528221 
40	2.524107 
50	2.522707 
60	2.523142 
70	2.524613 
80	2.524287 
90	2.521096 
100	2.517186 
110	2.527454 
120	2.529507 
130	2.525577 
140	2.519767 
150	2.533084 
160	2.527618 
170	2.516926 
180	2.520846 
190	2.534950 
200	2.526782 
210	2.530619 
220	2.528456 
230	2.518221 
240	2.529723 
250	2.525765 
260	2.520945 
270	2.519660 
280	2.517849 
290	2.516626 
300	2.520575 
310	2.527940 
320	2.526701 
330	2.512538 
340	2.522335 
350	2.532192 
360	2.531055 
370	2.513570 
380	2.522832 
390	2.526638 
400	2.526188 
410	2.525223 
420	2.523929 
430	2.518813 
440	2.528903 
450	2.528905 
460	2.512407 
470	2.524903 
480	2.516343 
490	2.522090 
500	2.522308 
510	2.522311 
520	2.510616 
530	2.504151 
540	2.519837 
550	2.528643 
560	2.519023 
570	2.525302 
580	2.514274 
590	2.530267 
600	2.511074 
