-50	2.269171 
-40	2.273467 
-30	2.264135 
-20	2.272318 
-10	2.266245 
0	2.259222 
10	2.811818 
20	3.068626 
30	3.270171 
40	3.393668 
50	3.510015 
60	3.569817 
70	3.662188 
80	3.669508 
90	3.727968 
100	3.758006 
110	3.767356 
120	3.809576 
130	3.840748 
140	3.835673 
150	3.838001 
160	3.859479 
170	3.862769 
180	3.858364 
190	3.868709 
200	3.876421 
210	3.861008 
220	3.874659 
230	3.882173 
240	3.860969 
250	3.872400 
260	3.875479 
270	3.884378 
280	3.882522 
290	3.871929 
300	3.870643 
310	3.880833 
320	3.888709 
330	3.886915 
340	3.875011 
350	3.895958 
360	3.889444 
370	3.887494 
380	3.896303 
390	3.865953 
400	3.880746 
410	3.897681 
420	3.875061 
430	3.895308 
440	3.882284 
450	3.877201 
460	3.873233 
470	3.871362 
480	3.901920 
490	3.889443 
500	3.890618 
510	3.885275 
520	3.894381 
530	3.883295 
540	3.878137 
550	3.876867 
560	3.893274 
570	3.889641 
580	3.882555 
590	3.879709 
600	3.889648 
