-50	2.251579 
-40	2.257118 
-30	2.286689 
-20	2.261211 
-10	2.260352 
0	2.262484 
10	2.341484 
20	2.392833 
30	2.423205 
40	2.461871 
50	2.484701 
60	2.507091 
70	2.501553 
80	2.565310 
90	2.555050 
100	2.568687 
110	2.592201 
120	2.591691 
130	2.576784 
140	2.622567 
150	2.602522 
160	2.604527 
170	2.630004 
180	2.629863 
190	2.661489 
200	2.672988 
210	2.652551 
220	2.683843 
230	2.674805 
240	2.679822 
250	2.686495 
260	2.713234 
270	2.707394 
280	2.705976 
290	2.709942 
300	2.747687 
310	2.748625 
320	2.743119 
330	2.757613 
340	2.762172 
350	2.761874 
360	2.789957 
370	2.774714 
380	2.773820 
390	2.794898 
400	2.803519 
410	2.806086 
420	2.830745 
430	2.821197 
440	2.821777 
450	2.824366 
460	2.847209 
470	2.861909 
480	2.851450 
490	2.873652 
500	2.878310 
510	2.859410 
520	2.887792 
530	2.876148 
540	2.883426 
550	2.895930 
560	2.897066 
570	2.924300 
580	2.937512 
590	2.920504 
600	2.926781 
