-50	2.281674 
-40	2.273086 
-30	2.269373 
-20	2.277855 
-10	2.275624 
0	2.267902 
10	2.595645 
20	2.707248 
30	2.792999 
40	2.863473 
50	2.915324 
60	2.987988 
70	3.036390 
80	3.095244 
90	3.149233 
100	3.185802 
110	3.247637 
120	3.267181 
130	3.292952 
140	3.333745 
150	3.374595 
160	3.406604 
170	3.431760 
180	3.457762 
190	3.488757 
200	3.494908 
210	3.527691 
220	3.542855 
230	3.559129 
240	3.583841 
250	3.603787 
260	3.611001 
270	3.632361 
280	3.654602 
290	3.667153 
300	3.671541 
310	3.681686 
320	3.701072 
330	3.720173 
340	3.728042 
350	3.728374 
360	3.723091 
370	3.729519 
380	3.752109 
390	3.758794 
400	3.758328 
410	3.784328 
420	3.779776 
430	3.782747 
440	3.793094 
450	3.806725 
460	3.806617 
470	3.810358 
480	3.814924 
490	3.815801 
500	3.802490 
510	3.821772 
520	3.826338 
530	3.821737 
540	3.824684 
550	3.827532 
560	3.848449 
570	3.837472 
580	3.831042 
590	3.852965 
600	3.849699 
