-50	2.257295 
-40	2.260030 
-30	2.263873 
-20	2.270604 
-10	2.276118 
0	2.262051 
10	2.410178 
20	2.488206 
30	2.532171 
40	2.569952 
50	2.625092 
60	2.652293 
70	2.688120 
80	2.714910 
90	2.755283 
100	2.770751 
110	2.806592 
120	2.835568 
130	2.852308 
140	2.901245 
150	2.912544 
160	2.922331 
170	2.958113 
180	2.975417 
190	2.997199 
200	3.002501 
210	3.044916 
220	3.058226 
230	3.085561 
240	3.097973 
250	3.118335 
260	3.149883 
270	3.166710 
280	3.174443 
290	3.192336 
300	3.204645 
310	3.218568 
320	3.230728 
330	3.254693 
340	3.272583 
350	3.272639 
360	3.297897 
370	3.313997 
380	3.334682 
390	3.347498 
400	3.346077 
410	3.371840 
420	3.383304 
430	3.413336 
440	3.403235 
450	3.400237 
460	3.421564 
470	3.431337 
480	3.437022 
490	3.441312 
500	3.459605 
510	3.471006 
520	3.473607 
530	3.482280 
540	3.501187 
550	3.502357 
560	3.507479 
570	3.513023 
580	3.525985 
590	3.540698 
600	3.546450 
