-50	2.266012 
-40	2.254179 
-30	2.268833 
-20	2.251588 
-10	2.270511 
0	2.282649 
10	2.644047 
20	2.783926 
30	2.929272 
40	3.051996 
50	3.142818 
60	3.239640 
70	3.301539 
80	3.360452 
90	3.413930 
100	3.477798 
110	3.529240 
120	3.531811 
130	3.592964 
140	3.631684 
150	3.649421 
160	3.654989 
170	3.705944 
180	3.714784 
190	3.730632 
200	3.735764 
210	3.762618 
220	3.770408 
230	3.800675 
240	3.786958 
250	3.808402 
260	3.798440 
270	3.827209 
280	3.802647 
290	3.829470 
300	3.842978 
310	3.830923 
320	3.839309 
330	3.855401 
340	3.838131 
350	3.845980 
360	3.870063 
370	3.849971 
380	3.855139 
390	3.860148 
400	3.859877 
410	3.855438 
420	3.865350 
430	3.853694 
440	3.884245 
450	3.871622 
460	3.856136 
470	3.885347 
480	3.886912 
490	3.875052 
500	3.895206 
510	3.868773 
520	3.858476 
530	3.868971 
540	3.877428 
550	3.872155 
560	3.865966 
570	3.890223 
580	3.897655 
590	3.887159 
600	3.879929 
