-50	2.267269 
-40	2.297797 
-30	2.272338 
-20	2.251214 
-10	2.267249 
0	2.258760 
10	2.299543 
20	2.348876 
30	2.364325 
40	2.408597 
50	2.427938 
60	2.435462 
70	2.451008 
80	2.471437 
90	2.482438 
100	2.493631 
110	2.503266 
120	2.516255 
130	2.506884 
140	2.543748 
150	2.535486 
160	2.577012 
170	2.562824 
180	2.571910 
190	2.572879 
200	2.599733 
210	2.602171 
220	2.600683 
230	2.637456 
240	2.611279 
250	2.631136 
260	2.657514 
270	2.649541 
280	2.660415 
290	2.682962 
300	2.659859 
310	2.705088 
320	2.706347 
330	2.709281 
340	2.711022 
350	2.718153 
360	2.714727 
370	2.724844 
380	2.737221 
390	2.748242 
400	2.753645 
410	2.762440 
420	2.772736 
430	2.768044 
440	2.790691 
450	2.803418 
460	2.799076 
470	2.800918 
480	2.816417 
490	2.804582 
500	2.819490 
510	2.832900 
520	2.852558 
530	2.836792 
540	2.855087 
550	2.850211 
560	2.866807 
570	2.866688 
580	2.861320 
590	2.896146 
600	2.873221 
